Region,District,Station,Date,AQI,PM10,PM2_5,NO2,SO2,month,year,month_sin,month_cos,AQI_lag_1,AQI_lag_2,AQI_lag_3,AQI_lag_6,AQI_lag_12,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_6,PM10_lag_12,PM2_5_lag_1,PM2_5_lag_2,PM2_5_lag_3,PM2_5_lag_6,PM2_5_lag_12,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_6,NO2_lag_12,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_6,SO2_lag_12,AQI_roll_mean_3,AQI_roll_mean_6,AQI_roll_std_3,PM2_5_roll_mean_3
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-11-01,131.0,131.0,74.2926895094751,12.0,6.069093205046137,11,2024,-0.5000000000000004,0.8660254037844384,131.0,71.31428571428572,71.31428571428572,115.18089284129272,127.0,131.0,118.85714285714286,118.85714285714286,116.42857142857144,128.0,61.095026844533,57.97683007217773,57.97683007217773,57.5,59.0,19.0329895615958,17.45095889780816,17.45095889780816,20.571428571428573,51.2,8.619802653698443,8.35426049697338,8.35426049697338,8.978141707582344,6.0731083480622585,91.20952380952382,95.88410713757376,34.459563209632236,59.01622899629615
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2024-12-01,124.63687585413751,125.5,58.327149855121,11.0,6.0,12,2024,-2.4492935982947064e-16,1.0,131.0,131.0,71.31428571428572,115.18089284129272,127.0,131.0,131.0,118.85714285714286,118.85714285714286,128.0,74.2926895094751,61.095026844533,57.97683007217773,58.0,59.0,12.0,19.0329895615958,17.45095889780816,19.142857142857142,18.675649886827717,6.069093205046137,8.619802653698443,8.35426049697338,8.47292361690635,8.196241852864027,111.1047619047619,98.52062499735831,34.45956320963223,64.45484880872861
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-01-01,120.0,120.0,53.50502682774928,3.0,1.0,1,2025,0.49999999999999994,0.8660254037844387,124.63687585413751,131.0,131.0,71.31428571428572,128.09857743615464,125.5,131.0,131.0,118.85714285714286,128.0,58.327149855121,74.2926895094751,61.095026844533,61.59434435108168,52.5,11.0,12.0,19.0329895615958,17.013476560213192,18.675649886827717,6.0,6.069093205046137,8.619802653698443,8.415150229585446,8.196241852864027,128.87895861804586,100.09662216616577,3.6737514385007093,64.5716220697097
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-02-01,119.0,119.0,62.0,3.0,4.627814056934688,2,2025,0.8660254037844386,0.5000000000000001,120.0,124.63687585413751,131.0,71.31428571428572,128.0,120.0,125.5,131.0,118.85714285714286,128.0,53.50502682774928,58.327149855121,74.2926895094751,57.97683007217773,46.0,3.0,11.0,12.0,17.45095889780816,25.0,1.0,6.0,6.069093205046137,8.35426049697338,12.0,125.21229195137919,108.21090788045149,5.522529109359539,62.041622064115124
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-03-01,114.0,114.0,61.0,3.0,4.317102774315308,3,2025,1.0,6.123233995736766e-17,119.0,120.0,124.63687585413751,71.31428571428572,124.0,119.0,120.0,125.5,118.85714285714286,124.0,62.0,53.50502682774928,58.327149855121,57.97683007217773,15.0,3.0,3.0,11.0,17.45095889780816,3.0,4.627814056934688,1.0,6.0,8.35426049697338,1.0,121.21229195137919,116.15852692807054,3.0076288302038496,57.944058894290094
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-04-01,98.0,98.0,60.0,17.030307271572788,6.728325907797358,4,2025,0.8660254037844387,-0.4999999999999998,114.0,119.0,120.0,131.0,114.0,114.0,119.0,120.0,131.0,114.0,61.0,62.0,53.50502682774928,61.095026844533,57.0,3.0,3.0,3.0,19.0329895615958,22.0,4.317102774315308,4.627814056934688,1.0,8.619802653698443,11.0,117.66666666666667,123.27281264235626,3.2145502536642407,58.835008942583094
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-05-01,101.03327226704376,101.0,43.20868012072586,18.24952433814324,6.654893082802426,5,2025,0.49999999999999994,-0.8660254037844387,98.0,114.0,119.0,131.0,115.18089284129272,98.0,114.0,119.0,131.0,116.42857142857144,60.0,61.0,62.0,74.2926895094751,57.5,17.030307271572788,3.0,3.0,12.0,20.571428571428573,6.728325907797358,4.317102774315308,4.627814056934688,6.069093205046137,8.978141707582344,110.33333333333333,117.77281264235626,10.969655114602848,61.0
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-06-01,104.0,104.0,42.88138431381667,18.12446893881545,8.661977772616215,6,2025,1.2246467991473532e-16,-1.0,101.03327226704376,98.0,114.0,124.63687585413751,115.18089284129272,101.0,98.0,114.0,125.5,118.85714285714286,43.20868012072586,60.0,61.0,58.327149855121,58.0,18.24952433814324,17.030307271572788,3.0,11.0,19.142857142857142,6.654893082802426,6.728325907797358,4.317102774315308,6.0,8.47292361690635,104.34442408901458,112.77835802019688,8.498399542920085,54.73622670690862
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-07-01,73.0,73.0,30.95843611067349,3.0,1.0,7,2025,-0.4999999999999997,-0.8660254037844388,104.0,101.03327226704376,98.0,120.0,71.31428571428572,104.0,101.0,98.0,120.0,118.85714285714286,42.88138431381667,43.20868012072586,60.0,53.50502682774928,61.59434435108168,18.12446893881545,18.24952433814324,17.030307271572788,3.0,17.013476560213192,8.661977772616215,6.654893082802426,6.728325907797358,1.0,8.415150229585446,101.01109075568125,109.33887871117395,3.0000615018001393,48.696688144847506
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-08-01,98.0,98.0,31.99572063962668,17.0,7.0,8,2025,-0.8660254037844384,-0.5000000000000004,73.0,104.0,101.03327226704376,119.0,71.31428571428572,73.0,104.0,101.0,119.0,118.85714285714286,30.95843611067349,42.88138431381667,43.20868012072586,62.0,57.97683007217773,3.0,18.12446893881545,18.24952433814324,3.0,17.45095889780816,1.0,8.661977772616215,6.654893082802426,4.627814056934688,8.35426049697338,92.67775742234791,101.50554537784062,17.1058753426987,39.01616684840534
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-09-01,98.0,98.0,39.6854183897649,20.0,10.0,9,2025,-1.0,-1.8369701987210297e-16,98.0,73.0,104.0,114.0,71.31428571428572,98.0,73.0,104.0,114.0,118.85714285714286,31.99572063962668,30.95843611067349,42.88138431381667,61.0,57.97683007217773,17.0,3.0,18.12446893881545,3.0,17.45095889780816,7.0,1.0,8.661977772616215,4.317102774315308,8.35426049697338,91.66666666666667,98.00554537784063,16.4418166068513,35.27851368803895
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-10-01,88.94976122161685,88.0,26.855374480118613,16.0,2.9433294247661843,10,2025,-0.8660254037844386,0.5000000000000001,98.0,98.0,73.0,98.0,131.0,98.0,98.0,73.0,98.0,131.0,39.6854183897649,31.99572063962668,30.95843611067349,60.0,61.095026844533,20.0,17.0,3.0,17.030307271572788,19.0329895615958,10.0,7.0,1.0,6.728325907797358,8.619802653698443,89.66666666666667,95.33887871117396,14.43375672974057,34.21319171335502
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-11-01,88.94976122161685,98.0,36.68172615588045,16.0,4.068826163558235,11,2025,-0.5000000000000004,0.8660254037844384,88.94976122161685,98.0,98.0,101.03327226704376,131.0,88.0,98.0,98.0,101.0,131.0,26.855374480118613,39.6854183897649,31.99572063962668,43.20868012072586,74.2926895094751,16.0,20.0,17.0,18.24952433814324,12.0,2.9433294247661843,10.0,7.0,6.654893082802426,6.069093205046137,94.98325374053896,93.83050558144343,5.225157794929902,32.84550450317006
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2025-12-01,119.0,123.0,55.78140919259212,16.0,6.937059908194415,12,2025,-2.4492935982947064e-16,1.0,88.94976122161685,88.94976122161685,98.0,104.0,124.63687585413751,98.0,88.0,98.0,104.0,125.5,36.68172615588045,26.855374480118613,39.6854183897649,42.88138431381667,58.327149855121,16.0,16.0,20.0,18.12446893881545,11.0,4.068826163558235,2.9433294247661843,10.0,8.661977772616215,6.0,91.9665074810779,91.8165870738723,5.225157794929909,34.40750634192131
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2026-01-01,119.0,119.0,52.83854770635054,20.0,9.21205871836788,1,2026,0.49999999999999994,0.8660254037844387,119.0,88.94976122161685,88.94976122161685,73.0,120.0,123.0,98.0,88.0,73.0,120.0,55.78140919259212,36.68172615588045,26.855374480118613,30.95843611067349,53.50502682774928,16.0,16.0,16.0,3.0,3.0,6.937059908194415,4.068826163558235,2.9433294247661843,1.0,1.0,98.9665074810779,94.3165870738723,17.34951344791204,39.772836609530394
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2026-02-01,113.0,113.0,45.7444575054316,19.0,8.79560341751112,2,2026,0.8660254037844386,0.5000000000000001,119.0,119.0,88.94976122161685,98.0,119.0,119.0,123.0,98.0,98.0,119.0,52.83854770635054,55.78140919259212,36.68172615588045,31.99572063962668,62.0,20.0,16.0,16.0,17.0,3.0,9.21205871836788,6.937059908194415,4.068826163558235,7.0,4.627814056934688,108.98325374053894,101.98325374053896,17.349513447912052,48.433894351607705
Kashmir,Bandipora,"Bandipora (PM-10, PM-2.5) 1085",2026-03-01,108.85325776666508,109.46153846153848,50.40735965373187,18.53846153846154,8.286622208208367,3,2026,1.0,6.123233995736766e-17,113.0,119.0,119.0,98.0,114.0,113.0,119.0,123.0,98.0,114.0,45.7444575054316,52.83854770635054,55.78140919259212,39.6854183897649,61.0,19.0,20.0,16.0,20.0,3.0,8.79560341751112,9.21205871836788,6.937059908194415,10.0,4.317102774315308,117.0,104.48325374053896,3.4641016151377544,51.45480480145809
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-01-01,117.0,72.0,45.0,11.0,5.0,1,2023,0.49999999999999994,0.8660254037844387,104.0,104.0,40.2,94.39309303217156,108.85325776666508,67.0,67.0,67.0,97.17726946547948,105.92307692307692,37.0,38.544981235656415,38.544981235656415,45.4194897078592,51.04769222231656,13.0,13.59486616291406,13.59486616291406,16.90828403592742,18.07692307692308,7.0,5.284183023468941,5.284183023468941,5.830875792682721,6.878702949286995,82.73333333333333,70.49884883869527,36.83494717429813,38.029987490437605
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-02-01,93.0,49.0,44.0,9.0,5.0,2,2023,0.8660254037844386,0.5000000000000001,117.0,104.0,104.0,40.2,63.55384615384615,72.0,67.0,67.0,67.0,105.92307692307692,45.0,37.0,38.544981235656415,26.8,39.67432926253552,11.0,13.0,13.59486616291406,26.8,19.71921520911805,5.0,7.0,5.284183023468941,4.772797599309274,4.687385951249457,108.33333333333333,74.26666666666667,7.505553499465137,40.181660411885474
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-03-01,118.0,66.0,51.0,12.0,6.0,3,2023,1.0,6.123233995736766e-17,93.0,117.0,104.0,40.2,63.55384615384615,49.0,72.0,67.0,67.0,105.92307692307692,44.0,45.0,37.0,26.8,35.40144048548809,9.0,11.0,13.0,26.8,16.778523575431745,5.0,5.0,7.0,5.248951931141693,4.081249287430726,104.66666666666667,83.06666666666666,12.013880860626736,42.0
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-04-01,119.6903247163538,65.88888888888889,50.66666666666666,12.6,5.908062579523696,4,2023,0.8660254037844387,-0.4999999999999998,118.0,93.0,117.0,40.2,63.55384615384615,66.0,49.0,72.0,67.0,105.92307692307692,51.0,44.0,45.0,38.544981235656415,35.40144048548809,12.0,9.0,11.0,13.59486616291406,16.778523575431745,6.0,5.0,5.0,5.284183023468941,4.081249287430726,109.33333333333333,96.03333333333335,14.153915830374768,46.666666666666664
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-05-01,119.6903247163538,65.77777777777777,50.333333333333336,13.2,6.209963566008304,5,2023,0.49999999999999994,-0.8660254037844387,119.6903247163538,118.0,93.0,104.0,63.55384615384615,65.88888888888889,66.0,49.0,67.0,105.92307692307692,50.66666666666666,51.0,44.0,38.544981235656415,35.40144048548809,12.6,12.0,9.0,13.59486616291406,16.778523575431745,5.908062579523696,6.0,5.0,5.284183023468941,4.081249287430726,110.23010823878461,109.28172078605895,14.945627181615832,48.55555555555555
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-06-01,39.46666666666666,65.77777777777777,35.60175154509544,10.52078710805466,5.2018114636762895,6,2023,1.2246467991473532e-16,-1.0,119.6903247163538,119.6903247163538,118.0,104.0,63.55384615384615,65.77777777777777,65.88888888888889,66.0,67.0,105.92307692307692,50.333333333333336,50.66666666666666,51.0,37.0,35.40144048548809,13.2,12.6,12.0,13.0,16.778523575431745,6.209963566008304,5.908062579523696,6.0,7.0,4.081249287430726,119.12688314423588,111.89677490545125,0.9759094300048832,50.666666666666664
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-07-01,39.46666666666666,65.77777777777777,35.60175154509544,10.52078710805466,5.2018114636762895,7,2023,-0.4999999999999997,-0.8660254037844388,39.46666666666666,119.6903247163538,119.6903247163538,117.0,94.39309303217156,65.77777777777777,65.77777777777777,65.88888888888889,72.0,97.17726946547948,35.60175154509544,50.333333333333336,50.66666666666666,45.0,45.4194897078592,10.52078710805466,13.2,12.6,11.0,16.90828403592742,5.2018114636762895,6.209963566008304,5.908062579523696,5.0,5.830875792682721,92.94910536645808,101.1412193498957,46.31715057036335,45.53391718169848
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-08-01,39.46666666666666,65.77777777777777,35.60175154509544,10.52078710805466,5.2018114636762895,8,2023,-0.8660254037844384,-0.5000000000000004,39.46666666666666,39.46666666666666,119.6903247163538,93.0,40.2,65.77777777777777,65.77777777777777,65.77777777777777,49.0,67.0,35.60175154509544,35.60175154509544,50.333333333333336,44.0,26.8,10.52078710805466,10.52078710805466,13.2,9.0,26.8,5.2018114636762895,5.2018114636762895,6.209963566008304,5.0,4.772797599309274,66.20788601656237,88.21899712767349,46.31715057036335,40.512278807841405
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-09-01,39.0,65.0,35.60175154509544,10.52078710805466,5.2018114636762895,9,2023,-1.0,-1.8369701987210297e-16,39.46666666666666,39.46666666666666,39.46666666666666,118.0,40.2,65.77777777777777,65.77777777777777,65.77777777777777,66.0,67.0,35.60175154509544,35.60175154509544,35.60175154509544,51.0,26.8,10.52078710805466,10.52078710805466,10.52078710805466,12.0,26.8,5.2018114636762895,5.2018114636762895,5.2018114636762895,6.0,5.248951931141693,39.46666666666666,79.29677490545126,0.0,35.60175154509544
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-10-01,39.0,65.0,35.60175154509544,10.52078710805466,5.539131844085375,10,2023,-0.8660254037844386,0.5000000000000001,39.0,39.46666666666666,39.46666666666666,119.6903247163538,40.2,65.0,65.77777777777777,65.77777777777777,65.88888888888889,67.0,35.60175154509544,35.60175154509544,35.60175154509544,50.66666666666666,38.544981235656415,10.52078710805466,10.52078710805466,10.52078710805466,12.6,13.59486616291406,5.2018114636762895,5.2018114636762895,5.2018114636762895,5.908062579523696,5.284183023468941,39.3111111111111,66.1301082387846,0.2694301256218234,35.60175154509544
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-11-01,39.0,65.0,35.86830207979346,11.216006999414702,5.539131844085375,11,2023,-0.5000000000000004,0.8660254037844384,39.0,39.0,39.46666666666666,119.6903247163538,104.0,65.0,65.0,65.77777777777777,65.77777777777777,67.0,35.60175154509544,35.60175154509544,35.60175154509544,50.333333333333336,38.544981235656415,10.52078710805466,10.52078710805466,10.52078710805466,13.2,13.59486616291406,5.539131844085375,5.2018114636762895,5.2018114636762895,6.209963566008304,5.284183023468941,39.15555555555556,52.68172078605897,0.26943012562182594,35.60175154509544
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2023-12-01,117.0,65.0,48.0,11.216006999414702,5.772651236684123,12,2023,-2.4492935982947064e-16,1.0,39.0,39.0,39.0,39.46666666666666,104.0,65.0,65.0,65.0,65.77777777777777,67.0,35.86830207979346,35.60175154509544,35.60175154509544,35.60175154509544,37.0,11.216006999414702,10.52078710805466,10.52078710805466,10.52078710805466,13.0,5.539131844085375,5.539131844085375,5.2018114636762895,5.2018114636762895,7.0,39.0,39.23333333333333,0.0,35.690601723328115
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-01-01,117.0,117.0,57.5,18.0,7.439477546338766,1,2024,0.49999999999999994,0.8660254037844387,117.0,39.0,39.0,39.46666666666666,117.0,65.0,65.0,65.0,65.77777777777777,72.0,48.0,35.86830207979346,35.60175154509544,35.60175154509544,45.0,11.216006999414702,11.216006999414702,10.52078710805466,10.52078710805466,11.0,5.772651236684123,5.539131844085375,5.539131844085375,5.2018114636762895,5.0,65.0,52.155555555555544,45.033320996790806,39.823351208296295
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-02-01,114.0,114.0,67.0,24.0,12.0,2,2024,0.8660254037844386,0.5000000000000001,117.0,117.0,39.0,39.46666666666666,93.0,117.0,65.0,65.0,65.77777777777777,49.0,57.5,48.0,35.86830207979346,35.60175154509544,44.0,18.0,11.216006999414702,11.216006999414702,10.52078710805466,9.0,7.439477546338766,5.772651236684123,5.539131844085375,5.2018114636762895,5.0,91.0,65.07777777777778,45.033320996790806,47.12276735993115
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-03-01,87.0,87.0,52.0,14.0,5.0,3,2024,1.0,6.123233995736766e-17,114.0,117.0,117.0,39.0,118.0,114.0,117.0,65.0,65.0,66.0,67.0,57.5,48.0,35.60175154509544,51.0,24.0,18.0,11.216006999414702,10.52078710805466,12.0,12.0,7.439477546338766,5.772651236684123,5.2018114636762895,6.0,116.0,77.5,1.7320508075688772,57.5
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-04-01,87.0,87.0,67.0,17.0,7.0,4,2024,0.8660254037844387,-0.4999999999999998,87.0,114.0,117.0,39.0,119.6903247163538,87.0,114.0,117.0,65.0,65.88888888888889,52.0,67.0,57.5,35.60175154509544,50.66666666666666,14.0,24.0,18.0,10.52078710805466,12.6,5.0,12.0,7.439477546338766,5.539131844085375,5.908062579523696,106.0,85.5,16.522711641858304,58.833333333333336
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-05-01,92.36164051374496,90.57142857142856,65.55555555555556,15.77777777777778,6.186938693131207,5,2024,0.49999999999999994,-0.8660254037844387,87.0,87.0,114.0,39.0,119.6903247163538,87.0,87.0,114.0,65.0,65.77777777777777,67.0,52.0,67.0,35.86830207979346,50.333333333333336,17.0,14.0,24.0,11.216006999414702,13.2,7.0,5.0,12.0,5.539131844085375,6.209963566008304,96.0,93.5,15.588457268119896,62.0
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-06-01,92.36164051374496,94.14285714285714,64.11111111111111,14.555555555555555,6.186938693131207,6,2024,1.2246467991473532e-16,-1.0,92.36164051374496,87.0,87.0,117.0,39.46666666666666,90.57142857142856,87.0,87.0,65.0,65.77777777777777,65.55555555555556,67.0,52.0,48.0,35.60175154509544,15.77777777777778,17.0,14.0,11.216006999414702,10.52078710805466,6.186938693131207,7.0,5.0,5.772651236684123,5.2018114636762895,88.78721350458166,102.39360675229084,3.0955445939086537,61.51851851851851
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-07-01,56.48571428571428,94.14285714285714,29.4718373007259,16.552139185403476,3.030356886375052,7,2024,-0.4999999999999997,-0.8660254037844388,92.36164051374496,92.36164051374496,87.0,117.0,39.46666666666666,94.14285714285714,90.57142857142856,87.0,117.0,65.77777777777777,64.11111111111111,65.55555555555556,67.0,57.5,35.60175154509544,14.555555555555555,15.77777777777778,17.0,18.0,10.52078710805466,6.186938693131207,6.186938693131207,7.0,7.439477546338766,5.2018114636762895,90.5744270091633,98.28721350458164,3.095544593908646,65.55555555555556
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-08-01,56.48571428571428,94.14285714285714,29.4718373007259,17.80240039713997,3.1814714351396254,8,2024,-0.8660254037844384,-0.5000000000000004,56.48571428571428,92.36164051374496,92.36164051374496,114.0,39.46666666666666,94.14285714285714,94.14285714285714,90.57142857142856,114.0,65.77777777777777,29.4718373007259,64.11111111111111,65.55555555555556,67.0,35.60175154509544,16.552139185403476,14.555555555555555,15.77777777777778,24.0,10.52078710805466,3.030356886375052,6.186938693131207,6.186938693131207,12.0,5.2018114636762895,80.40299843773472,88.20149921886735,20.712975665180668,53.04616798913086
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-09-01,56.48571428571428,94.14285714285714,29.4718373007259,17.80240039713997,3.1814714351396254,9,2024,-1.0,-1.8369701987210297e-16,56.48571428571428,56.48571428571428,92.36164051374496,87.0,39.0,94.14285714285714,94.14285714285714,94.14285714285714,87.0,65.0,29.4718373007259,29.4718373007259,64.11111111111111,52.0,35.60175154509544,17.80240039713997,16.552139185403476,14.555555555555555,14.0,10.52078710805466,3.1814714351396254,3.030356886375052,6.186938693131207,5.0,5.2018114636762895,68.4443563617245,78.61578493315308,20.712975665180675,41.01826190418763
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-10-01,112.0,112.0,46.18439478502336,19.996658242789568,6.605252996534992,10,2024,-0.8660254037844386,0.5000000000000001,56.48571428571428,56.48571428571428,56.48571428571428,87.0,39.0,94.14285714285714,94.14285714285714,94.14285714285714,87.0,65.0,29.4718373007259,29.4718373007259,29.4718373007259,67.0,35.60175154509544,17.80240039713997,17.80240039713997,16.552139185403476,17.0,10.52078710805466,3.1814714351396254,3.1814714351396254,3.030356886375052,7.0,5.539131844085375,56.48571428571428,73.53007064743879,0.0,29.4718373007259
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-11-01,112.0,112.0,52.05519280183767,18.562417615355606,8.402673429556168,11,2024,-0.5000000000000004,0.8660254037844384,112.0,56.48571428571428,56.48571428571428,92.36164051374496,39.0,112.0,94.14285714285714,94.14285714285714,90.57142857142856,65.0,46.18439478502336,29.4718373007259,29.4718373007259,65.55555555555556,35.86830207979346,19.996658242789568,17.80240039713997,17.80240039713997,15.77777777777778,11.216006999414702,6.605252996534992,3.1814714351396254,3.1814714351396254,6.186938693131207,5.539131844085375,74.99047619047619,77.69673731410546,32.05118780101265,35.04268979549172
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2024-12-01,99.21353027865956,98.0,36.23392503866092,17.99800445089908,4.155965566384666,12,2024,-2.4492935982947064e-16,1.0,112.0,112.0,56.48571428571428,92.36164051374496,117.0,112.0,112.0,94.14285714285714,94.14285714285714,65.0,52.05519280183767,46.18439478502336,29.4718373007259,64.11111111111111,48.0,18.562417615355606,19.996658242789568,17.80240039713997,14.555555555555555,11.216006999414702,8.402673429556168,6.605252996534992,3.1814714351396254,6.186938693131207,5.772651236684123,93.4952380952381,80.9697972284813,32.05118780101265,42.57047496252898
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-01-01,95.0,84.0,54.0,6.0,3.0,1,2025,0.49999999999999994,0.8660254037844387,99.21353027865956,112.0,112.0,56.48571428571428,117.0,98.0,112.0,112.0,94.14285714285714,117.0,36.23392503866092,52.05519280183767,46.18439478502336,29.4718373007259,57.5,17.99800445089908,18.562417615355606,19.996658242789568,16.552139185403476,18.0,4.155965566384666,8.402673429556168,6.605252996534992,3.030356886375052,7.439477546338766,107.73784342621985,82.11177885596706,7.382271735600901,44.824504208507314
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-02-01,117.0,117.0,59.0,15.0,8.0,2,2025,0.8660254037844386,0.5000000000000001,95.0,99.21353027865956,112.0,56.48571428571428,114.0,84.0,98.0,112.0,94.14285714285714,114.0,54.0,36.23392503866092,52.05519280183767,29.4718373007259,67.0,6.0,17.99800445089908,18.562417615355606,17.80240039713997,24.0,3.0,4.155965566384666,8.402673429556168,3.1814714351396254,12.0,102.07117675955318,88.53082647501469,8.852943440309714,47.42970594683286
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-03-01,116.0,116.0,37.0,9.0,4.0,3,2025,1.0,6.123233995736766e-17,117.0,95.0,99.21353027865956,56.48571428571428,87.0,117.0,84.0,98.0,94.14285714285714,87.0,59.0,54.0,36.23392503866092,29.4718373007259,52.0,15.0,6.0,17.99800445089908,17.80240039713997,14.0,8.0,3.0,4.155965566384666,3.1814714351396254,5.0,103.73784342621985,98.61654076072898,11.676988357144582,49.74464167955364
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-04-01,116.0,116.0,48.0,5.0,3.0,4,2025,0.8660254037844387,-0.4999999999999998,116.0,117.0,95.0,112.0,87.0,116.0,117.0,84.0,112.0,87.0,37.0,59.0,54.0,46.18439478502336,67.0,9.0,15.0,6.0,19.996658242789568,17.0,4.0,8.0,3.0,6.605252996534992,7.0,109.33333333333333,108.5355883797766,12.423096769056148,50.0
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-05-01,109.0,109.0,52.0,5.5,4.2128083882835,5,2025,0.49999999999999994,-0.8660254037844387,116.0,116.0,117.0,112.0,92.36164051374496,116.0,116.0,117.0,112.0,90.57142857142856,48.0,37.0,59.0,52.05519280183767,65.55555555555556,5.0,9.0,15.0,18.562417615355606,15.77777777777778,3.0,4.0,8.0,8.402673429556168,6.186938693131207,116.33333333333333,109.20225504644327,0.5773502691896494,48.0
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-06-01,110.0,110.0,52.0,6.0,3.0,6,2025,1.2246467991473532e-16,-1.0,109.0,116.0,116.0,99.21353027865956,92.36164051374496,109.0,116.0,116.0,98.0,94.14285714285714,52.0,48.0,37.0,36.23392503866092,64.11111111111111,5.5,5.0,9.0,17.99800445089908,14.555555555555555,4.2128083882835,3.0,4.0,4.155965566384666,6.186938693131207,113.66666666666667,108.70225504644327,4.041451884327382,45.666666666666664
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-07-01,115.0,115.0,55.0,7.0,3.0,7,2025,-0.4999999999999997,-0.8660254037844388,110.0,109.0,116.0,95.0,56.48571428571428,110.0,109.0,116.0,84.0,94.14285714285714,52.0,52.0,48.0,54.0,29.4718373007259,6.0,5.5,5.0,6.0,16.552139185403476,3.0,4.2128083882835,3.0,3.0,3.030356886375052,111.66666666666667,110.5,3.7859388972001864,50.666666666666664
Kashmir,Baramulla,"Baramulla DFO Office (PM-10, PM-2.5) 1078",2025-08-01,110.0,110.0,50.0,10.0,4.0,8,2025,-0.8660254037844384,-0.5000000000000004,115.0,110.0,109.0,117.0,56.48571428571428,115.0,110.0,109.0,117.0,94.14285714285714,55.0,52.0,52.0,59.0,29.4718373007259,7.0,6.0,5.5,15.0,17.80240039713997,3.0,3.0,4.2128083882835,8.0,3.1814714351396254,111.33333333333333,113.83333333333333,3.2145502536643273,53.0
